timestamp,job_name,job_type,business_service,status,duration_minutes,sla_minutes,sla_risk,owner_team
2026-06-01 14:00:00,Identity_Verification,TPE,IAM,Failed,7,8,True,Infrastructure
2026-06-01 14:00:00,Payment_Gateway_Check,TPE,Payments,Success,13,6,True,Infrastructure
2026-06-01 15:00:00,Payroll_Process,BPE,Payroll,Success,56,45,True,NOC
2026-06-01 15:00:00,Benefits_Update,BPE,HR,Success,7,45,False,Production Control
2026-06-01 15:00:00,Nightly_Backup,BPE,Backup,Success,23,60,False,App Support
2026-06-01 15:00:00,Tax_Record_Sync,BPE,Finance,Failed,36,45,True,NOC
2026-06-01 15:00:00,DMV_Transactions,TPE,Citizen Services,Success,13,10,True,Production Control
2026-06-01 15:00:00,Claims_Processing,TPE,Insurance,Success,5,10,False,App Support
2026-06-01 15:00:00,Identity_Verification,TPE,IAM,Success,10,8,True,App Support
2026-06-01 15:00:00,Payment_Gateway_Check,TPE,Payments,Success,15,6,True,Production Control
2026-06-01 16:00:00,Payroll_Process,BPE,Payroll,Success,16,45,False,NOC
2026-06-01 16:00:00,Benefits_Update,BPE,HR,Success,22,45,False,App Support
2026-06-01 16:00:00,Nightly_Backup,BPE,Backup,Success,58,60,False,App Support
2026-06-01 16:00:00,Tax_Record_Sync,BPE,Finance,Success,47,45,True,Production Control
2026-06-01 16:00:00,DMV_Transactions,TPE,Citizen Services,Delayed,17,10,True,NOC
2026-06-01 16:00:00,Claims_Processing,TPE,Insurance,Success,15,10,True,NOC
2026-06-01 16:00:00,Identity_Verification,TPE,IAM,Success,10,8,True,NOC
2026-06-01 16:00:00,Payment_Gateway_Check,TPE,Payments,Success,18,6,True,Production Control
2026-06-01 17:00:00,Payroll_Process,BPE,Payroll,Success,45,45,False,NOC
2026-06-01 17:00:00,Benefits_Update,BPE,HR,Success,57,45,True,Production Control
2026-06-01 17:00:00,Nightly_Backup,BPE,Backup,Success,63,60,True,App Support
2026-06-01 17:00:00,Tax_Record_Sync,BPE,Finance,Success,21,45,False,NOC
2026-06-01 17:00:00,DMV_Transactions,TPE,Citizen Services,Success,2,10,False,Production Control
2026-06-01 17:00:00,Claims_Processing,TPE,Insurance,Failed,18,10,True,App Support
2026-06-01 17:00:00,Identity_Verification,TPE,IAM,Success,7,8,False,App Support
2026-06-01 17:00:00,Payment_Gateway_Check,TPE,Payments,Success,12,6,True,Infrastructure
2026-06-01 18:00:00,Payroll_Process,BPE,Payroll,Success,8,45,False,App Support
2026-06-01 18:00:00,Benefits_Update,BPE,HR,Success,53,45,True,NOC
2026-06-01 18:00:00,Nightly_Backup,BPE,Backup,Success,60,60,False,App Support
2026-06-01 18:00:00,Tax_Record_Sync,BPE,Finance,Failed,13,45,True,App Support
2026-06-01 18:00:00,DMV_Transactions,TPE,Citizen Services,Success,12,10,True,App Support
2026-06-01 18:00:00,Claims_Processing,TPE,Insurance,Success,22,10,True,App Support
2026-06-01 18:00:00,Identity_Verification,TPE,IAM,Success,15,8,True,NOC
2026-06-01 18:00:00,Payment_Gateway_Check,TPE,Payments,Success,4,6,False,Infrastructure
2026-06-01 19:00:00,Payroll_Process,BPE,Payroll,Success,67,45,True,App Support
2026-06-01 19:00:00,Benefits_Update,BPE,HR,Success,45,45,False,NOC
2026-06-01 19:00:00,Nightly_Backup,BPE,Backup,Failed,30,60,True,Infrastructure
2026-06-01 19:00:00,Tax_Record_Sync,BPE,Finance,Success,62,45,True,Infrastructure
2026-06-01 19:00:00,DMV_Transactions,TPE,Citizen Services,Success,16,10,True,Production Control
2026-06-01 19:00:00,Claims_Processing,TPE,Insurance,Success,2,10,False,Infrastructure
2026-06-01 19:00:00,Identity_Verification,TPE,IAM,Success,19,8,True,NOC
2026-06-01 19:00:00,Payment_Gateway_Check,TPE,Payments,Failed,3,6,True,App Support
2026-06-01 20:00:00,Payroll_Process,BPE,Payroll,Success,19,45,False,App Support
2026-06-01 20:00:00,Benefits_Update,BPE,HR,Success,15,45,False,Production Control
2026-06-01 20:00:00,Nightly_Backup,BPE,Backup,Success,26,60,False,App Support
2026-06-01 20:00:00,Tax_Record_Sync,BPE,Finance,Success,29,45,False,Production Control
2026-06-01 20:00:00,DMV_Transactions,TPE,Citizen Services,Success,12,10,True,App Support
2026-06-01 20:00:00,Claims_Processing,TPE,Insurance,Delayed,3,10,True,NOC
2026-06-01 20:00:00,Identity_Verification,TPE,IAM,Success,16,8,True,Production Control
2026-06-01 20:00:00,Payment_Gateway_Check,TPE,Payments,Success,17,6,True,NOC
2026-06-01 21:00:00,Payroll_Process,BPE,Payroll,Success,57,45,True,App Support
2026-06-01 21:00:00,Benefits_Update,BPE,HR,Success,67,45,True,Production Control
2026-06-01 21:00:00,Nightly_Backup,BPE,Backup,Success,24,60,False,Production Control
2026-06-01 21:00:00,Tax_Record_Sync,BPE,Finance,Success,15,45,False,Infrastructure
2026-06-01 21:00:00,DMV_Transactions,TPE,Citizen Services,Failed,18,10,True,App Support
2026-06-01 21:00:00,Claims_Processing,TPE,Insurance,Delayed,21,10,True,Production Control
2026-06-01 21:00:00,Identity_Verification,TPE,IAM,Success,10,8,True,Infrastructure
2026-06-01 21:00:00,Payment_Gateway_Check,TPE,Payments,Success,11,6,True,Production Control
2026-06-01 22:00:00,Payroll_Process,BPE,Payroll,Success,19,45,False,Infrastructure
2026-06-01 22:00:00,Benefits_Update,BPE,HR,Success,42,45,False,Production Control
2026-06-01 22:00:00,Nightly_Backup,BPE,Backup,Success,27,60,False,Infrastructure
2026-06-01 22:00:00,Tax_Record_Sync,BPE,Finance,Delayed,46,45,True,Production Control
2026-06-01 22:00:00,DMV_Transactions,TPE,Citizen Services,Delayed,22,10,True,Production Control
2026-06-01 22:00:00,Claims_Processing,TPE,Insurance,Success,18,10,True,Infrastructure
2026-06-01 22:00:00,Identity_Verification,TPE,IAM,Success,5,8,False,App Support
2026-06-01 22:00:00,Payment_Gateway_Check,TPE,Payments,Success,20,6,True,App Support
2026-06-01 23:00:00,Payroll_Process,BPE,Payroll,Success,70,45,True,App Support
2026-06-01 23:00:00,Benefits_Update,BPE,HR,Success,3,45,False,NOC
2026-06-01 23:00:00,Nightly_Backup,BPE,Backup,Success,50,60,False,NOC
2026-06-01 23:00:00,Tax_Record_Sync,BPE,Finance,Success,27,45,False,Production Control
2026-06-01 23:00:00,DMV_Transactions,TPE,Citizen Services,Success,11,10,True,Production Control
2026-06-01 23:00:00,Claims_Processing,TPE,Insurance,Success,3,10,False,Infrastructure
2026-06-01 23:00:00,Identity_Verification,TPE,IAM,Success,8,8,False,NOC
2026-06-01 23:00:00,Payment_Gateway_Check,TPE,Payments,Success,13,6,True,NOC
